Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Game 2618,PS4,1981,Role-Playing,Activision,1.35,0.0,0.53,0.0,1.88
Game 2619,GB,2014,Sports,Microsoft,2.55,0.58,0.0,0.0,3.13
Game 2620,GB,1998,Role-Playing,Sony,1.65,1.71,0.02,1.09,4.47
Game 2621,PS4,2016,Shooter,Nintendo,1.75,0.47,1.08,0.69,3.99
Game 2622,PS3,1985,Sports,Nintendo,0.9,0.0,0.0,0.0,0.9
Game 2623,DS,1993,Action,Microsoft,2.49,0.81,1.24,0.0,4.54
Game 2624,PS3,1983,Racing,Microsoft,1.29,0.34,0.09,0.0,1.72
Game 2625,PC,2001,Shooter,Ubisoft,0.0,0.0,0.0,0.0,0.0
Game 2626,NES,2018,Action,Microsoft,2.48,0.0,0.0,1.15,3.63
Game 2627,PC,2015,Role-Playing,EA,1.64,1.28,0.34,0.0,3.26
Game 2628,NES,2013,Action,EA,0.27,0.0,1.05,0.34,1.66
Game 2629,GB,2006,Role-Playing,Nintendo,0.22,0.0,0.78,0.0,1.0
Game 2630,PS4,1986,Shooter,Activision,1.16,0.47,0.34,0.0,1.97
Game 2631,GB,1982,Platform,Microsoft,1.36,0.0,1.06,0.62,3.04
Game 2632,Wii,2012,Racing,EA,1.04,0.58,0.0,0.46,2.08
Game 2633,PS3,1981,Action,EA,1.17,0.34,0.45,0.18,2.14
Game 2634,NES,1995,Action,Ubisoft,2.84,0.0,0.49,1.15,4.48
Game 2635,PC,2004,Shooter,Activision,2.09,0.09,0.49,0.29,2.96
Game 2636,PS4,1994,Shooter,Activision,1.03,0.85,0.0,0.02,1.9
Game 2637,NES,2003,Role-Playing,Microsoft,1.93,0.53,0.0,0.97,3.43
Game 2638,PC,1994,Sports,Ubisoft,0.0,0.43,0.2,0.36,0.99
Game 2639,PS3,2010,Sports,Activision,1.28,2.05,0.97,0.85,5.15
Game 2640,GB,1993,Sports,Activision,2.97,1.08,1.45,0.18,5.68
Game 2641,PS3,1993,Role-Playing,Sony,0.54,1.18,0.0,0.0,1.72
Game 2642,X360,1985,Sports,Ubisoft,0.0,0.37,0.0,0.0,0.37
Game 2643,Wii,1993,Shooter,Activision,0.02,0.68,0.79,0.63,2.12
Game 2644,X360,1996,Platform,Sony,0.0,0.16,1.87,0.0,2.03
Game 2645,PS4,1997,Platform,Sony,0.0,1.12,0.96,0.3,2.38
Game 2646,NES,1999,Platform,Activision,0.36,0.41,0.0,0.65,1.42
Game 2647,PS4,1996,Sports,Microsoft,0.0,0.68,2.02,0.27,2.97
Game 2648,GB,1995,Platform,Sony,0.82,0.63,0.71,0.0,2.16
Game 2649,PC,2019,Action,Sony,1.88,0.49,0.0,0.2,2.57
Game 2650,PS3,2018,Sports,Ubisoft,0.0,2.85,1.46,0.24,4.55
Game 2651,X360,2011,Action,Microsoft,2.62,0.0,0.0,0.04,2.66
Game 2652,DS,1988,Shooter,Microsoft,1.41,0.0,0.0,0.0,1.41
Game 2653,X360,2006,Action,Sony,2.04,1.06,0.74,0.06,3.9
Game 2654,GB,2012,Shooter,Ubisoft,0.01,0.02,0.29,0.16,0.48
Game 2655,X360,1989,Role-Playing,Ubisoft,1.83,0.27,0.32,0.0,2.42
Game 2656,GB,1996,Role-Playing,Ubisoft,0.0,0.0,0.32,0.0,0.32
Game 2657,DS,2015,Action,Ubisoft,1.87,0.89,0.97,0.0,3.73
Game 2658,PS4,1996,Racing,Nintendo,1.01,0.9,0.0,0.0,1.91
Game 2659,PS3,1997,Shooter,Activision,1.46,0.25,0.47,0.25,2.43
Game 2660,NES,2002,Sports,Sony,0.0,1.07,0.13,0.29,1.49
Game 2661,PC,2013,Racing,Sony,0.0,0.0,0.0,0.0,0.0
Game 2662,NES,1987,Shooter,Sony,1.52,0.0,0.0,0.0,1.52
Game 2663,PS4,1992,Sports,Microsoft,0.0,0.36,0.0,0.36,0.72
Game 2664,PC,2002,Shooter,Microsoft,1.36,0.0,0.0,0.42,1.78
Game 2665,X360,1999,Shooter,Ubisoft,0.0,0.0,1.07,0.24,1.31
Game 2666,DS,2001,Sports,Activision,1.82,0.25,0.8,0.22,3.09
Game 2667,DS,2002,Shooter,Microsoft,0.0,1.06,0.19,0.44,1.69
Game 2668,Wii,2020,Shooter,EA,1.46,1.53,0.0,0.16,3.15
Game 2669,PS4,2014,Shooter,Sony,1.55,0.06,0.79,0.0,2.4
Game 2670,PS4,1982,Role-Playing,Sony,0.0,1.09,1.09,0.17,2.35
Game 2671,PS3,2013,Platform,Nintendo,1.5,1.01,0.92,0.04,3.47
Game 2672,NES,2012,Shooter,Nintendo,1.11,1.47,0.0,0.17,2.75
Game 2673,PS4,1996,Sports,EA,0.15,0.22,0.0,0.55,0.92
Game 2674,PS4,1998,Action,Nintendo,0.0,0.0,1.29,0.0,1.29
Game 2675,X360,2009,Shooter,Activision,0.0,0.56,0.0,0.27,0.83
Game 2676,X360,2002,Role-Playing,Ubisoft,1.22,0.0,0.59,0.0,1.81
Game 2677,PC,1994,Role-Playing,Ubisoft,0.0,0.0,0.0,0.0,0.0
Game 2678,GB,1993,Action,Sony,0.91,0.26,0.12,0.83,2.12
Game 2679,GB,1981,Shooter,Ubisoft,0.48,0.23,0.65,0.38,1.74
Game 2680,Wii,2018,Racing,Nintendo,1.61,0.61,0.28,0.26,2.76
Game 2681,GB,1997,Action,EA,0.44,1.06,0.61,0.0,2.11
Game 2682,PS3,1985,Platform,Activision,0.4,0.21,0.0,0.11,0.72
Game 2683,Wii,2011,Sports,Ubisoft,1.68,0.82,0.0,0.0,2.5
Game 2684,PC,2000,Sports,Sony,1.2,0.51,0.59,0.21,2.51
Game 2685,X360,2019,Sports,Sony,1.18,1.25,0.72,0.0,3.15
Game 2686,GB,2007,Sports,Activision,1.36,0.35,0.43,0.42,2.56
Game 2687,NES,2006,Role-Playing,Nintendo,0.0,0.44,0.87,0.26,1.57
Game 2688,X360,1981,Platform,Ubisoft,1.71,0.2,0.0,0.0,1.91
Game 2689,DS,2012,Shooter,Nintendo,1.53,0.37,0.02,0.35,2.27
Game 2690,PS3,1995,Shooter,Sony,0.0,0.0,1.39,1.04,2.43
Game 2691,X360,2018,Racing,EA,0.51,0.0,1.07,0.12,1.7
Game 2692,PS3,2001,Shooter,Ubisoft,0.75,1.12,0.68,0.55,3.1
Game 2693,PS3,1992,Platform,EA,0.64,0.0,0.21,0.0,0.85
Game 2694,PS3,1981,Shooter,Activision,1.2,0.24,0.92,0.39,2.75
Game 2695,PC,1993,Role-Playing,Ubisoft,2.52,1.31,0.56,0.0,4.39
Game 2696,PS3,2017,Action,Sony,2.1,0.22,0.0,0.09,2.41
Game 2697,PS3,2020,Shooter,Ubisoft,0.0,1.16,0.9,0.44,2.5
Game 2698,DS,2007,Sports,Sony,1.55,0.03,0.0,0.1,1.68
Game 2699,NES,1986,Sports,Microsoft,2.39,0.0,0.76,0.0,3.15
Game 2700,Wii,1997,Action,Sony,1.26,0.0,0.0,0.81,2.07
Game 2701,PS4,2020,Sports,Sony,2.11,1.55,1.26,0.0,4.92
Game 2702,DS,2015,Sports,Activision,3.21,0.0,0.14,0.0,3.35
Game 2703,Wii,2020,Role-Playing,Ubisoft,2.03,1.1,0.0,0.25,3.38
Game 2704,PS3,2015,Role-Playing,EA,1.1,0.0,0.0,0.25,1.35
Game 2705,NES,1983,Role-Playing,Sony,2.05,1.55,0.1,0.37,4.07
Game 2706,X360,2009,Shooter,Ubisoft,0.97,2.27,0.3,0.25,3.79
Game 2707,NES,2003,Action,Sony,0.83,0.0,1.09,0.66,2.58
Game 2708,DS,1999,Sports,Nintendo,0.38,0.0,0.34,0.4,1.12
Game 2709,PS3,2010,Racing,Nintendo,2.68,1.12,0.0,0.0,3.8
Game 2710,NES,2003,Action,Nintendo,0.0,0.91,0.0,0.0,0.91
Game 2711,GB,1986,Racing,Nintendo,2.64,1.12,1.95,0.26,5.97
Game 2712,NES,2005,Sports,EA,1.4,0.04,0.38,0.79,2.61
Game 2713,PS3,1992,Platform,Activision,0.0,2.09,0.87,0.0,2.96
Game 2714,PC,1987,Action,Sony,1.24,0.59,0.11,0.0,1.94
Game 2715,GB,1984,Shooter,Nintendo,0.0,0.0,0.0,0.34,0.34
Game 2716,NES,1992,Racing,Ubisoft,1.55,0.3,0.01,0.39,2.25
Game 2717,PS4,2008,Action,Nintendo,1.86,0.0,0.38,0.65,2.89
Game 2718,PS4,1999,Action,Microsoft,0.09,1.77,0.02,0.86,2.74
Game 2719,NES,1993,Role-Playing,Microsoft,0.95,0.0,1.45,0.29,2.69
Game 2720,PC,2011,Platform,Activision,3.14,0.89,0.0,0.0,4.03
Game 2721,X360,2006,Role-Playing,EA,0.19,0.12,0.0,0.0,0.31
Game 2722,PS3,2004,Platform,Microsoft,0.0,0.01,0.79,0.0,0.8
Game 2723,PS4,1983,Platform,Ubisoft,2.58,0.0,0.86,0.61,4.05
Game 2724,X360,2000,Shooter,Nintendo,3.16,0.98,0.32,0.0,4.46
Game 2725,NES,1997,Action,Microsoft,0.8,1.54,0.0,0.58,2.92
Game 2726,DS,2018,Role-Playing,Microsoft,2.01,0.0,0.0,0.0,2.01
Game 2727,X360,1994,Role-Playing,EA,2.41,0.0,1.03,0.31,3.75
Game 2728,GB,2017,Racing,Microsoft,0.0,1.14,0.82,0.0,1.96
Game 2729,Wii,2003,Action,Nintendo,0.22,0.0,0.04,0.41,0.67
Game 2730,PS4,1987,Sports,Activision,2.28,1.48,0.34,0.1,4.2
Game 2731,NES,2007,Sports,Activision,2.82,0.0,0.16,0.52,3.5
Game 2732,DS,2000,Racing,Activision,1.48,0.0,1.28,0.03,2.79
Game 2733,PS3,1995,Platform,Sony,0.0,0.7,0.0,0.19,0.89
Game 2734,DS,1995,Racing,Nintendo,3.18,0.0,0.0,0.52,3.7
Game 2735,PC,2014,Racing,Microsoft,0.16,0.0,0.0,0.16,0.32
Game 2736,GB,1996,Role-Playing,Microsoft,0.4,0.78,0.49,0.22,1.89
Game 2737,NES,1988,Racing,Microsoft,1.21,0.0,0.33,0.5,2.04
Game 2738,PS3,2014,Platform,EA,2.66,1.81,0.42,0.17,5.06
Game 2739,PC,2008,Sports,Ubisoft,1.82,0.53,0.0,0.0,2.35
Game 2740,PC,2018,Shooter,Nintendo,1.3,0.0,1.19,0.0,2.49
Game 2741,NES,1997,Action,Activision,1.36,0.0,0.03,0.0,1.39
Game 2742,GB,1991,Racing,Microsoft,0.85,1.29,1.01,0.1,3.25
Game 2743,X360,1998,Action,Sony,1.47,0.98,2.18,0.39,5.02
Game 2744,X360,2001,Racing,EA,0.0,1.61,0.0,0.25,1.86
Game 2745,PC,1994,Action,Ubisoft,0.44,0.0,0.51,0.76,1.71
Game 2746,X360,1980,Role-Playing,Microsoft,1.09,0.74,0.22,0.71,2.76
Game 2747,Wii,1981,Role-Playing,Activision,0.0,0.84,1.52,0.3,2.66
Game 2748,PC,1987,Action,Nintendo,1.26,1.06,0.13,0.0,2.45
Game 2749,PC,2001,Racing,Sony,0.55,1.4,0.45,0.47,2.87
Game 2750,PS3,2004,Racing,Activision,2.91,0.0,0.44,0.0,3.35
Game 2751,X360,1981,Platform,EA,2.69,0.41,0.24,0.55,3.89
Game 2752,GB,1988,Sports,Nintendo,0.24,0.01,0.75,0.33,1.33
Game 2753,PC,1988,Sports,Nintendo,0.62,0.46,0.36,0.46,1.9
Game 2754,DS,1992,Shooter,EA,0.71,1.06,0.59,0.4,2.76
Game 2755,GB,1985,Sports,Nintendo,0.26,0.0,0.43,1.16,1.85
Game 2756,Wii,2009,Shooter,Sony,1.03,1.39,0.0,0.41,2.83
Game 2757,PS3,1994,Role-Playing,Sony,0.0,0.0,0.14,0.0,0.14
Game 2758,NES,1994,Shooter,Nintendo,0.0,0.25,0.63,0.63,1.51
Game 2759,GB,1986,Shooter,Microsoft,1.55,1.5,0.63,0.03,3.71
Game 2760,PC,1990,Sports,Nintendo,1.56,0.76,1.05,0.74,4.11
Game 2761,Wii,2019,Racing,Microsoft,0.0,0.77,1.42,0.82,3.01
Game 2762,PS4,2017,Role-Playing,Nintendo,1.87,0.0,0.0,0.45,2.32
Game 2763,Wii,2019,Platform,Activision,0.04,0.0,0.38,0.0,0.42
Game 2764,Wii,1981,Shooter,Ubisoft,1.1,1.25,0.18,0.02,2.55
Game 2765,PS3,2018,Shooter,Sony,1.78,0.03,0.0,0.74,2.55
Game 2766,NES,1989,Action,Nintendo,0.76,0.1,0.64,1.0,2.5
Game 2767,PS4,1996,Shooter,Sony,1.35,1.27,0.77,0.22,3.61
Game 2768,X360,1986,Racing,EA,0.18,0.0,0.0,0.09,0.27
Game 2769,X360,2019,Platform,Ubisoft,0.56,0.72,0.08,0.0,1.36
Game 2770,GB,2018,Action,Microsoft,0.55,0.53,0.02,0.0,1.1
Game 2771,Wii,1983,Sports,EA,0.0,0.5,0.0,0.29,0.79
Game 2772,DS,2014,Role-Playing,Ubisoft,0.59,0.09,0.28,0.48,1.44
Game 2773,PS3,2015,Racing,EA,0.0,0.04,0.0,0.0,0.04
Game 2774,DS,2010,Platform,Sony,0.21,0.0,0.4,0.53,1.14
Game 2775,PS3,2004,Role-Playing,Activision,0.46,0.89,0.46,0.75,2.56
Game 2776,X360,2020,Sports,Ubisoft,0.49,0.0,0.54,0.45,1.48
Game 2777,GB,1992,Role-Playing,EA,0.51,1.27,0.56,0.86,3.2
Game 2778,GB,1997,Action,Microsoft,0.73,0.32,1.22,0.34,2.61
Game 2779,GB,2000,Shooter,Ubisoft,1.38,0.0,0.0,0.35,1.73
Game 2780,PS4,1980,Shooter,Ubisoft,1.85,0.31,0.0,0.34,2.5
Game 2781,NES,2015,Racing,EA,0.02,0.17,0.69,0.74,1.62
Game 2782,PS4,1987,Role-Playing,Activision,0.0,1.31,0.22,0.42,1.95
Game 2783,PC,2000,Shooter,Nintendo,0.0,0.2,0.98,0.0,1.18
Game 2784,PC,2000,Racing,Microsoft,0.22,0.28,0.64,0.37,1.51
Game 2785,DS,2006,Racing,Microsoft,0.38,1.63,1.45,0.37,3.83
Game 2786,NES,1998,Action,EA,0.0,0.91,0.25,0.12,1.28
Game 2787,X360,2002,Racing,Activision,0.0,1.83,0.0,0.61,2.44
Game 2788,NES,2014,Sports,Sony,0.25,1.51,0.5,0.24,2.5
Game 2789,PS3,2019,Shooter,Sony,1.02,0.0,0.26,0.48,1.76
Game 2790,PC,1984,Shooter,Nintendo,1.51,1.29,0.62,0.4,3.82
Game 2791,Wii,2020,Platform,Nintendo,0.13,1.72,0.7,0.0,2.55
Game 2792,Wii,1987,Sports,EA,0.3,1.73,0.0,0.0,2.03
Game 2793,X360,1990,Shooter,Activision,0.0,1.29,0.0,0.0,1.29
Game 2794,PS3,1995,Action,Sony,0.76,1.27,0.21,0.17,2.41
Game 2795,DS,2018,Shooter,Microsoft,0.0,0.26,0.0,0.84,1.1
Game 2796,PS4,2003,Platform,Activision,1.49,0.0,0.35,0.18,2.02
Game 2797,PS3,2000,Role-Playing,Sony,0.0,0.22,0.06,0.35,0.63
Game 2798,Wii,2002,Role-Playing,Activision,0.37,0.0,0.82,0.55,1.74
Game 2799,Wii,2017,Sports,EA,1.16,1.57,0.0,0.06,2.79
Game 2800,DS,1987,Racing,Sony,1.02,0.27,0.3,0.03,1.62
Game 2801,PC,1986,Platform,Ubisoft,4.03,1.53,1.25,0.62,7.43
Game 2802,PS3,1981,Platform,EA,1.22,0.0,0.71,0.43,2.36
Game 2803,PS3,2009,Shooter,Ubisoft,0.0,1.37,0.89,0.0,2.26
Game 2804,Wii,1992,Action,Activision,0.69,0.1,0.5,0.04,1.33
Game 2805,PS4,2002,Shooter,EA,0.0,0.0,0.0,0.23,0.23
Game 2806,X360,2008,Action,Microsoft,0.7,1.8,0.4,0.33,3.23
Game 2807,GB,2017,Platform,EA,0.0,1.39,0.55,0.7,2.64
Game 2808,X360,2016,Racing,EA,1.9,0.67,0.0,0.41,2.98
Game 2809,PS3,1999,Role-Playing,EA,0.14,0.53,0.22,0.0,0.89
Game 2810,X360,2012,Sports,EA,0.66,0.85,0.0,0.0,1.51
Game 2811,Wii,2008,Action,Nintendo,0.04,0.66,0.1,0.32,1.12
Game 2812,Wii,1994,Role-Playing,Ubisoft,2.89,0.0,0.04,0.26,3.19
Game 2813,DS,2002,Sports,EA,0.41,0.17,1.14,0.0,1.72
Game 2814,PS3,1982,Racing,EA,3.0,2.07,0.0,0.62,5.69
Game 2815,DS,2016,Platform,Activision,1.78,2.64,0.14,0.0,4.56
Game 2816,PS3,2008,Racing,Nintendo,1.38,1.75,0.25,0.33,3.71
Game 2817,GB,1987,Action,Sony,1.24,0.88,0.0,0.0,2.12
Game 2818,GB,2001,Platform,Activision,1.27,0.23,0.73,0.55,2.78
Game 2819,PC,2008,Shooter,Activision,0.0,0.0,0.0,0.09,0.09
Game 2820,PS3,1981,Sports,Nintendo,0.47,0.0,0.98,0.5,1.95
Game 2821,PS4,2020,Shooter,Nintendo,1.81,0.06,0.29,0.04,2.2
Game 2822,X360,1980,Platform,Nintendo,0.74,2.22,1.08,0.73,4.77
Game 2823,PS3,1999,Sports,Activision,0.0,1.95,0.0,0.0,1.95
Game 2824,NES,2000,Sports,Activision,0.74,1.1,0.0,0.55,2.39
Game 2825,PC,2016,Shooter,EA,2.84,0.0,0.12,0.0,2.96
Game 2826,NES,1987,Sports,Nintendo,2.3,1.21,0.6,0.35,4.46
Game 2827,Wii,2006,Platform,Nintendo,0.73,0.31,0.0,0.37,1.41
Game 2828,GB,2014,Action,Activision,1.94,0.0,0.65,0.0,2.59
Game 2829,X360,1985,Action,Activision,0.36,0.73,0.89,0.6,2.58
Game 2830,PS3,1998,Platform,Nintendo,0.0,0.0,0.7,0.36,1.06
Game 2831,NES,1997,Shooter,EA,0.0,0.0,0.36,0.25,0.61
Game 2832,X360,1980,Racing,Microsoft,2.68,0.3,0.36,0.35,3.69
Game 2833,Wii,2004,Platform,Microsoft,0.47,0.1,0.0,0.25,0.82
Game 2834,GB,2006,Action,Sony,0.51,0.47,0.27,0.53,1.78
Game 2835,PS4,1986,Platform,EA,0.44,0.43,0.0,0.01,0.88
Game 2836,PC,2008,Sports,Activision,3.08,0.0,0.0,0.53,3.61
Game 2837,X360,2010,Sports,Nintendo,2.75,1.72,0.61,0.43,5.51
Game 2838,X360,2015,Platform,Nintendo,3.46,0.0,0.02,0.13,3.61
Game 2839,PS4,1998,Shooter,Nintendo,0.61,0.0,0.0,0.94,1.55
Game 2840,X360,1985,Racing,Microsoft,1.15,0.24,0.57,0.38,2.34
Game 2841,Wii,2004,Sports,Activision,0.0,0.41,0.53,0.28,1.22
Game 2842,Wii,2010,Action,Nintendo,2.57,1.67,0.17,0.43,4.84
Game 2843,PS4,1988,Sports,Nintendo,0.0,0.72,0.21,0.16,1.09
Game 2844,PC,1999,Action,Microsoft,1.06,0.95,0.55,0.68,3.24
Game 2845,PS3,1989,Racing,Nintendo,0.0,0.72,0.88,0.19,1.79
Game 2846,NES,2016,Sports,Sony,0.09,0.69,0.42,0.53,1.73
Game 2847,PS3,2006,Shooter,Activision,0.0,0.75,0.0,0.0,0.75
Game 2848,X360,1992,Action,Ubisoft,0.07,0.0,0.17,0.0,0.24
Game 2849,NES,2020,Sports,Sony,0.15,0.3,0.06,0.36,0.87
Game 2850,DS,1981,Sports,EA,0.14,1.43,0.0,0.05,1.62
Game 2851,PS4,2000,Platform,Sony,1.8,3.65,0.6,0.12,6.17
Game 2852,PS4,2012,Shooter,Sony,0.0,0.0,0.64,0.0,0.64
Game 2853,PC,2003,Shooter,Microsoft,1.06,0.84,0.74,0.88,3.52
Game 2854,NES,2013,Platform,EA,2.26,0.04,0.0,0.24,2.54
Game 2855,Wii,1988,Action,Activision,0.18,2.14,0.39,0.73,3.44
Game 2856,NES,1981,Role-Playing,Activision,0.0,0.0,0.3,0.0,0.3
Game 2857,X360,2009,Racing,Sony,0.52,1.0,0.48,0.24,2.24
Game 2858,Wii,2001,Shooter,Ubisoft,2.22,0.0,0.38,0.36,2.96
Game 2859,GB,1990,Role-Playing,Sony,1.03,0.25,0.29,0.25,1.82
Game 2860,GB,1996,Action,Nintendo,0.16,0.47,0.22,0.29,1.14
Game 2861,DS,2015,Racing,Microsoft,1.38,1.36,0.96,0.0,3.7
Game 2862,GB,1992,Shooter,Nintendo,0.0,0.0,0.0,0.33,0.33
Game 2863,PS4,1986,Sports,EA,1.62,1.03,0.2,0.0,2.85
Game 2864,NES,1995,Shooter,EA,1.29,0.52,0.95,0.0,2.76
Game 2865,GB,2012,Racing,Microsoft,0.43,0.72,0.0,0.21,1.36
Game 2866,PS3,1980,Role-Playing,Sony,0.0,1.27,0.0,0.06,1.33
Game 2867,PC,1990,Sports,EA,0.0,0.0,0.74,0.08,0.82
Game 2868,PS3,1985,Racing,Ubisoft,1.44,1.15,0.0,0.65,3.24
Game 2869,GB,1999,Action,Microsoft,2.27,0.04,0.7,0.14,3.15
Game 2870,DS,2014,Racing,Nintendo,0.04,1.38,0.01,0.04,1.47
Game 2871,PC,2016,Shooter,Ubisoft,1.35,0.77,0.55,0.15,2.82
Game 2872,X360,2020,Action,Activision,0.0,0.33,0.0,0.0,0.33
Game 2873,PS3,2005,Platform,Microsoft,0.1,0.03,1.01,0.27,1.41
Game 2874,DS,1991,Platform,Ubisoft,0.76,1.16,0.0,0.49,2.41
Game 2875,NES,2009,Sports,Microsoft,0.0,1.51,0.73,0.33,2.57
Game 2876,NES,2007,Racing,Nintendo,0.0,0.07,0.0,0.21,0.28
Game 2877,PS3,2006,Role-Playing,Sony,0.0,0.0,1.38,0.44,1.82
Game 2878,GB,1998,Sports,Microsoft,1.15,1.06,0.26,0.0,2.47
Game 2879,DS,1984,Action,EA,0.58,0.0,1.47,0.22,2.27
Game 2880,NES,1984,Sports,Nintendo,0.0,0.0,0.0,0.76,0.76
Game 2881,X360,2020,Shooter,Nintendo,0.0,0.0,0.03,0.08,0.11
Game 2882,Wii,2006,Action,Ubisoft,0.07,0.17,1.03,0.44,1.71
Game 2883,GB,2007,Role-Playing,EA,1.35,0.0,0.0,0.45,1.8
Game 2884,DS,2005,Racing,Ubisoft,0.0,0.0,0.0,0.0,0.0
Game 2885,X360,2006,Action,Activision,0.2,0.0,0.6,0.48,1.28
Game 2886,DS,2000,Racing,Nintendo,0.17,1.01,0.0,0.0,1.18
Game 2887,PC,1980,Racing,Microsoft,2.47,0.0,0.61,0.37,3.45
Game 2888,X360,2007,Sports,Activision,0.34,0.23,0.4,0.0,0.97
Game 2889,GB,1994,Shooter,EA,1.26,2.06,0.0,0.31,3.63
Game 2890,PC,1996,Sports,Nintendo,0.97,0.46,0.88,0.25,2.56
Game 2891,GB,2005,Platform,EA,0.0,0.77,0.0,0.24,1.01
Game 2892,NES,1999,Platform,Activision,1.72,0.0,0.76,0.31,2.79
Game 2893,Wii,2004,Racing,Microsoft,1.06,2.23,0.38,0.0,3.67
Game 2894,GB,1992,Shooter,Sony,1.41,0.07,0.03,0.0,1.51
Game 2895,GB,2012,Action,Ubisoft,5.51,0.32,0.0,0.23,6.06
Game 2896,NES,2004,Racing,Ubisoft,0.0,1.55,0.5,0.64,2.69
Game 2897,PS4,1987,Action,Activision,2.87,0.35,0.0,0.43,3.65
Game 2898,NES,1984,Racing,Nintendo,0.46,0.54,1.02,0.38,2.4
Game 2899,PC,1985,Sports,Nintendo,1.14,0.27,1.05,0.0,2.46
Game 2900,NES,2002,Racing,Microsoft,0.75,0.28,1.29,0.27,2.59
Game 2901,NES,2009,Racing,Nintendo,0.29,0.8,0.47,0.0,1.56
Game 2902,Wii,1993,Shooter,Nintendo,0.12,0.94,0.06,0.03,1.15
Game 2903,NES,2002,Shooter,Nintendo,1.2,0.0,0.12,0.34,1.66
Game 2904,DS,1990,Action,EA,0.0,0.0,0.08,0.0,0.08
Game 2905,GB,2010,Shooter,EA,1.7,0.01,0.45,0.89,3.05
Game 2906,DS,1985,Racing,Sony,0.3,0.0,0.56,0.0,0.86
Game 2907,Wii,1990,Shooter,EA,0.0,0.0,1.04,0.96,2.0
Game 2908,PS3,1992,Shooter,Ubisoft,0.26,0.74,0.31,0.0,1.31
Game 2909,PS4,1991,Role-Playing,Activision,2.31,1.25,0.0,0.0,3.56
Game 2910,DS,1981,Role-Playing,Sony,0.16,1.2,0.06,0.04,1.46
Game 2911,Wii,2014,Platform,Nintendo,1.23,0.0,1.23,0.02,2.48
Game 2912,PC,2015,Sports,Ubisoft,0.0,0.3,0.0,0.0,0.3
Game 2913,PS3,1996,Sports,Sony,1.71,0.0,0.74,0.05,2.5
Game 2914,Wii,2007,Shooter,Activision,1.62,0.61,0.07,0.24,2.54
Game 2915,Wii,2007,Platform,Sony,3.02,0.17,0.0,0.0,3.19
Game 2916,PS4,2001,Platform,Ubisoft,0.59,0.97,0.54,0.54,2.64
Game 2917,GB,2017,Action,Sony,1.6,0.48,1.24,0.76,4.08
Game 2918,DS,1986,Role-Playing,Ubisoft,0.92,0.0,0.5,0.0,1.42
Game 2919,PC,1994,Platform,Sony,2.36,0.0,0.14,0.94,3.44
Game 2920,X360,2011,Racing,Sony,0.0,0.5,0.0,0.51,1.01
Game 2921,DS,1990,Action,Sony,1.69,0.57,0.24,0.3,2.8
Game 2922,X360,2003,Shooter,Ubisoft,0.57,0.0,0.0,0.0,0.57
Game 2923,Wii,1982,Racing,Sony,0.72,0.0,0.11,0.27,1.1
Game 2924,NES,2009,Sports,Activision,0.91,0.54,0.26,0.56,2.27
Game 2925,PC,1985,Role-Playing,Activision,1.1,0.0,0.0,1.24,2.34
Game 2926,PS3,1981,Racing,EA,0.66,0.0,1.13,1.08,2.87
Game 2927,NES,1993,Shooter,EA,1.06,0.14,0.0,0.0,1.2
Game 2928,NES,2020,Racing,EA,2.69,0.11,0.19,0.12,3.11
Game 2929,DS,1997,Racing,EA,1.98,0.0,0.62,0.23,2.83
Game 2930,PC,2010,Platform,EA,1.84,0.0,1.09,0.74,3.67
Game 2931,GB,1992,Role-Playing,Activision,0.25,0.51,0.0,0.17,0.93
Game 2932,Wii,2005,Sports,Nintendo,0.0,0.0,0.0,0.0,0.0
Game 2933,Wii,1991,Shooter,Sony,1.95,0.56,0.95,0.22,3.68
Game 2934,Wii,1997,Action,Activision,1.85,0.2,0.0,0.05,2.1
Game 2935,Wii,1988,Action,Activision,2.57,0.63,0.52,0.59,4.31
Game 2936,DS,2000,Shooter,Microsoft,0.08,1.2,0.55,1.16,2.99
Game 2937,X360,2019,Sports,Nintendo,0.52,1.17,0.0,0.56,2.25
Game 2938,Wii,2003,Shooter,Ubisoft,0.0,1.53,0.0,0.58,2.11
Game 2939,X360,2013,Platform,Nintendo,0.33,1.17,0.02,0.69,2.21
Game 2940,X360,1987,Action,Microsoft,2.0,0.69,0.0,0.38,3.07
Game 2941,GB,2012,Action,Activision,0.24,0.15,0.0,0.04,0.43
Game 2942,Wii,2002,Racing,Nintendo,1.57,0.19,0.37,0.08,2.21
Game 2943,PS4,1992,Platform,Sony,0.57,0.0,0.25,0.64,1.46
Game 2944,PS3,1993,Action,EA,1.19,0.5,0.48,0.32,2.49
Game 2945,NES,1993,Platform,Sony,0.0,1.06,0.57,0.0,1.63
Game 2946,X360,1995,Platform,Nintendo,0.9,0.0,0.0,0.72,1.62
Game 2947,PC,2017,Sports,Activision,0.0,0.47,0.0,0.0,0.47
Game 2948,PC,2018,Action,Activision,0.58,0.0,0.76,0.0,1.34
Game 2949,PS3,2005,Role-Playing,Microsoft,0.0,0.67,1.21,0.0,1.88
Game 2950,PC,2005,Sports,Ubisoft,2.25,0.06,0.0,0.32,2.63
Game 2951,PS4,1980,Sports,Sony,1.73,0.0,0.46,0.59,2.78
